Block,Address,Latitude,Longitude
005XX W HAWTHORNE PL,"00500 W HAWTHORNE PL, Chicago, IL",41.94478523123067,-87.64173921899697
009XX E 47TH ST,"00900 E 47TH ST, Chicago, IL",41.809613448175,-87.60385412437678
011XX N LECLAIRE AVE,"01100 N LECLAIRE AVE, Chicago, IL",41.90057941326677,-87.75333838484602
0000X W RANDOLPH ST,"00000 W RANDOLPH ST, Chicago, IL",41.884488000000005,-87.63687861555532
057XX N ROCKWELL ST,"05700 N ROCKWELL ST, Chicago, IL",41.98512554954124,-87.69438741038124
043XX W CERMAK RD,"04300 W CERMAK RD, Chicago, IL",41.85156545325739,-87.7322443411045
077XX S WOLCOTT AVE,"07700 S WOLCOTT AVE, Chicago, IL",41.75376182653355,-87.6708377682784
076XX S HERMITAGE AVE,"07600 S HERMITAGE AVE, Chicago, IL",41.75563399417163,-87.66724685209743
097XX S DOBSON AVE,"09700 S DOBSON AVE, Chicago, IL",41.7184382200935,-87.59830931934886
083XX S WINCHESTER AVE,"08300 S WINCHESTER AVE, Chicago, IL",41.74289549823425,-87.67178770757886
062XX S WOOD ST,"06200 S WOOD ST, Chicago, IL",41.78106774271453,-87.66913880102699
040XX N KIMBALL AVE,"04000 N KIMBALL AVE, Chicago, IL",41.95392293296401,-87.71296267458452
048XX S LOOMIS BLVD,"04800 S LOOMIS BLVD, Chicago, IL",41.806719000000015,-87.66009935931079
061XX S NATOMA AVE,"06100 S NATOMA AVE, Chicago, IL",41.781181467550454,-87.78752317543818
024XX W FARGO AVE,"02400 W FARGO AVE, Chicago, IL",42.01688952519201,-87.6902741830165
057XX S KOSTNER AVE,"05700 S KOSTNER AVE, Chicago, IL",41.789338239800344,-87.73288924274318
005XX W ALDINE AVE,"00500 W ALDINE AVE, Chicago, IL",41.94229220966496,-87.64313713656175
077XX S TRUMBULL AVE,"07700 S TRUMBULL AVE, Chicago, IL",41.75320399417163,-87.70860979381364
016XX S PRAIRIE AVE,"01600 S PRAIRIE AVE, Chicago, IL",41.859754575076465,-87.62085085599257
049XX W 44TH PL,"04900 W 44TH PL, Chicago, IL",41.81199650371793,-87.74591080917496
077XX S EMERALD AVE,"07700 S EMERALD AVE, Chicago, IL",41.7541129103526,-87.64293778991848
001XX N Franklin St,"00100 N Franklin St, Chicago, IL",41.88328967687168,-87.63539283806674
044XX N GREENVIEW AVE,"04400 N GREENVIEW AVE, Chicago, IL",41.96174240743841,-87.66775041759462
020XX N CENTRAL PARK AVE,"02000 N CENTRAL PARK AVE, Chicago, IL",41.91733906361127,-87.71680010494005
061XX S INDIANA AVE,"06100 S INDIANA AVE, Chicago, IL",41.78371010105879,-87.62062229899695
082XX S THROOP ST,"08200 S THROOP ST, Chicago, IL",41.74484371717929,-87.65605730102699
052XX W MONTROSE AVE,"05200 W MONTROSE AVE, Chicago, IL",41.960629486005956,-87.75756394463038
034XX W FULTON BLVD,"03400 W FULTON BLVD, Chicago, IL",41.88636146436588,-87.71131230544174
023XX N MENARD AVE,"02300 N MENARD AVE, Chicago, IL",41.92220515598132,-87.77081982656222
027XX N TROY ST,"02700 N TROY ST, Chicago, IL",41.930324245628725,-87.7061789031679
019XX S KEELER AVE,"01900 S KEELER AVE, Chicago, IL",41.854890212412094,-87.72978237353958
038XX N HOYNE AVE,"03800 N HOYNE AVE, Chicago, IL",41.95053227119478,-87.6811409354715
026XX E 80TH ST,"02600 E 80TH ST, Chicago, IL",41.75004272600508,-87.5612575600539
0000X E CONGRESS PKWY,"00000 E CONGRESS PKWY, Chicago, IL",41.87570479652042,-87.62757590355639
010XX N LAWNDALE AVE,"01000 N LAWNDALE AVE, Chicago, IL",41.89923782653355,-87.71889687763266
0000X E 100TH PL,"00000 E 100TH PL, Chicago, IL",41.71087714894064,-87.60072151299444
027XX W 87TH ST,"02700 W 87TH ST, Chicago, IL",41.73543650432784,-87.68992189355993
014XX S LAWNDALE AVE,"01400 S LAWNDALE AVE, Chicago, IL",41.86229794255507,-87.71777713382492
0000X E 46TH ST,"00000 E 46TH ST, Chicago, IL",41.811278236321485,-87.61173954829975
040XX W 16TH ST,"04000 W 16TH ST, Chicago, IL",41.85889649321934,-87.72515027699232
049XX S WASHINGTON PARK CT,"04900 S WASHINGTON PARK CT, Chicago, IL",41.80563955536962,-87.61507783377559
072XX S DOBSON AVE,"07200 S DOBSON AVE, Chicago, IL",41.76397897446478,-87.59945787763266
073XX S UNIVERSITY AVE,"07300 S UNIVERSITY AVE, Chicago, IL",41.76216841326678,-87.59698729381363
032XX W SUNNYSIDE AVE,"03200 W SUNNYSIDE AVE, Chicago, IL",41.963070741015166,-87.70838093640691
109XX S INDIANA AVE,"10900 S INDIANA AVE, Chicago, IL",41.69612671717931,-87.6183902682784
050XX N TROY ST,"05000 N TROY ST, Chicago, IL",41.9722377171793,-87.7073769614517
019XX N FREMONT ST,"01900 N FREMONT ST, Chicago, IL",41.91609554954124,-87.65087734488407
075XX S DORCHESTER AVE,"07500 S DORCHESTER AVE, Chicago, IL",41.75864325866065,-87.5908528649613
007XX E 130TH ST,"00700 E 130TH ST, Chicago, IL",41.65921349045017,-87.60617734146838
026XX W FULLERTON AVE,"02600 W FULLERTON AVE, Chicago, IL",41.92488447157923,-87.69274102553523
007XX N CHRISTIANA AVE,"00700 N CHRISTIANA AVE, Chicago, IL",41.89383749125744,-87.71019035209744
007XX W 71ST ST,"00700 W 71ST ST, Chicago, IL",41.765284507646065,-87.64141469608748
0000X N DEARBORN ST,"00000 N DEARBORN ST, Chicago, IL",41.89217547111946,-87.62966144410284
055XX W NORTH AVE,"05500 W NORTH AVE, Chicago, IL",41.90942450432782,-87.76318108673323
023XX N CHILDRENS PLZ,"02300 N CHILDRENS PLZ, Chicago, IL",41.925026409660084,-87.64712605646615
061XX N FRANCISCO AVE,"06100 N FRANCISCO AVE, Chicago, IL",41.99221912980979,-87.70193204019456
048XX S LAFLIN ST,"04800 S LAFLIN ST, Chicago, IL",41.806681658895485,-87.66254833377558
061XX W ADDISON ST,"06100 W ADDISON ST, Chicago, IL",41.945770486005955,-87.77917277699233
0000X N KILBOURN AVE,"00000 N KILBOURN AVE, Chicago, IL",41.940663524007704,-87.73955047504724
018XX S KARLOV AVE,"01800 S KARLOV AVE, Chicago, IL",41.856933372293064,-87.72738404096026
039XX W DIVERSEY AVE,"03900 W DIVERSEY AVE, Chicago, IL",41.93185551154119,-87.72470158673322
023XX S DAMEN AVE,"02300 S DAMEN AVE, Chicago, IL",41.85024224562872,-87.6758178593108
055XX S LA SALLE ST,"05500 S LA SALLE ST, Chicago, IL",41.79416063940606,-87.62934936059393
033XX N HALSTED ST,"03300 N HALSTED ST, Chicago, IL",41.941925999999995,-87.64934840316789
051XX W MELROSE ST,"05100 W MELROSE ST, Chicago, IL",41.939649511541205,-87.75446458673322
026XX N CLARK ST,"02600 N CLARK ST, Chicago, IL",41.92989361919334,-87.64328754858894
068XX S LAFAYETTE AVE,"06800 S LAFAYETTE AVE, Chicago, IL",41.77083008003894,-87.62678173604587
004XX N WABASH AVE,"00400 N WABASH AVE, Chicago, IL",41.88964624701371,-87.62665682497476
053XX N VIRGINIA AVE,"05300 N VIRGINIA AVE, Chicago, IL",41.97780395031454,-87.7034563928961
012XX S AVERS AVE,"01200 S AVERS AVE, Chicago, IL",41.86615164012905,-87.72154985987096
061XX W PATTERSON AVE,"06100 W PATTERSON AVE, Chicago, IL",41.94668046047074,-87.7791512514571
019XX W 43RD ST,"01900 W 43RD ST, Chicago, IL",41.81588510057287,-87.6724837449424
003XX W 107TH ST,"00300 W 107TH ST, Chicago, IL",41.69985591253054,-87.63104094012643
015XX E 87TH ST,"01500 E 87TH ST, Chicago, IL",41.73691746047076,-87.58764050291418
010XX W 47TH ST,"01000 W 47TH ST, Chicago, IL",41.808807473453314,-87.65089187913321
029XX W FULLERTON AVE,"02900 W FULLERTON AVE, Chicago, IL",41.9248254532574,-87.70004141909516
008XX N CHRISTIANA AVE,"00800 N CHRISTIANA AVE, Chicago, IL",41.89560515777891,-87.70995004747161
060XX W ADDISON ST,"06000 W ADDISON ST, Chicago, IL",41.94579748600597,-87.776883
014XX E 67TH PL,"01400 E 67TH PL, Chicago, IL",41.77242246047076,-87.59089349999999
056XX W GOODMAN ST,"05600 W GOODMAN ST, Chicago, IL",41.97089730924005,-87.76643775623766
065XX S ALBANY AVE,"06500 S ALBANY AVE, Chicago, IL",41.77528735703791,-87.70063807783501
021XX W 35TH ST,"02100 W 35TH ST, Chicago, IL",41.83039349321934,-87.67794183527613
064XX S INGLESIDE AVE,"06400 S INGLESIDE AVE, Chicago, IL",41.77850349708581,-87.60165935209744
008XX N ST LOUIS AVE,"00800 N ST LOUIS AVE, Chicago, IL",41.89556027172572,-87.71390093602285
007XX S CALIFORNIA AVE,"00700 S CALIFORNIA AVE, Chicago, IL",41.87268824562872,-87.69612038816423
056XX S MAY ST,"05600 S MAY ST, Chicago, IL",41.79223771717929,-87.65364785209744
070XX S MICHIGAN AVE,"07000 S MICHIGAN AVE, Chicago, IL",41.767321314059366,-87.6217880183979
003XX S ALBANY AVE,"00300 S ALBANY AVE, Chicago, IL",41.877276057537884,-87.70358135975943
011XX S FRANCISCO AVE,"01100 S FRANCISCO AVE, Chicago, IL",41.868161161809695,-87.69839937763267
059XX S WASHTENAW AVE,"05900 S WASHTENAW AVE, Chicago, IL",41.786383542294246,-87.69120525175461
023XX S DRAKE AVE,"02300 S DRAKE AVE, Chicago, IL",41.849720549541246,-87.71375982656221
024XX W DIVISION ST,"02400 W DIVISION ST, Chicago, IL",41.90306878079537,-87.68708128079535
053XX S HOYNE AVE,"05300 S HOYNE AVE, Chicago, IL",41.797402826533556,-87.67685885209744
103XX S WABASH AVE,"10300 S WABASH AVE, Chicago, IL",41.70713853090773,-87.62238674169825
004XX S WABASH AVE,"00400 S WABASH AVE, Chicago, IL",41.87691564023813,-87.62610935976187
065XX N GLENWOOD AVE,"06500 N GLENWOOD AVE, Chicago, IL",42.00002304687008,-87.66562965370126
018XX S HARDING AVE,"01800 S HARDING AVE, Chicago, IL",41.85691099417161,-87.72368682656221
048XX W ARTHINGTON ST,"04800 W ARTHINGTON ST, Chicago, IL",41.869416732422124,-87.74494322538058
018XX S DRAKE AVE,"01800 S DRAKE AVE, Chicago, IL",41.85708288481737,-87.71395040316789
080XX S COTTAGE GROVE AVE,"08000 S COTTAGE GROVE AVE, Chicago, IL",41.749216658895506,-87.60522874274318
008XX W BRADLEY PL,"00800 W BRADLEY PL, Chicago, IL",41.95016583728688,-87.6496413372869
070XX S RHODES AVE,"07000 S RHODES AVE, Chicago, IL",41.76745141326677,-87.61169779381363
009XX N LEAMINGTON AVE,"00900 N LEAMINGTON AVE, Chicago, IL",41.89689782653355,-87.75443690316789
122XX S BISHOP ST,"12200 S BISHOP ST, Chicago, IL",41.671785775355566,-87.65758496434955
017XX N LOCKWOOD AVE,"01700 N LOCKWOOD AVE, Chicago, IL",41.91142416180969,-87.75820993591647
058XX W BELMONT AVE,"05800 W BELMONT AVE, Chicago, IL",41.93852548600597,-87.77167169608748
007XX E 79TH ST,"00700 E 79TH ST, Chicago, IL",41.75125649321934,-87.60746308673322
050XX N WINTHROP AVE,"05000 N WINTHROP AVE, Chicago, IL",41.973298953614055,-87.65766308309188
002XX W 95TH ST,"00200 W 95TH ST, Chicago, IL",41.72179056461472,-87.6288645
105XX S EGGLESTON AVE,"10500 S EGGLESTON AVE, Chicago, IL",41.703245968636395,-87.63430774274318
001XX S DEARBORN ST,"00100 S DEARBORN ST, Chicago, IL",41.880668640273505,-87.62943935972649
008XX W 119TH ST,"00800 W 119TH ST, Chicago, IL",41.67788738129173,-87.64205511481147
021XX W RANDOLPH ST,"02100 W RANDOLPH ST, Chicago, IL",41.8846254521076,-87.67925344732917
082XX S KINGSTON AVE,"08200 S KINGSTON AVE, Chicago, IL",41.746175664723864,-87.56252735209743
018XX N RICHMOND ST,"01800 N RICHMOND ST, Chicago, IL",41.914006994171615,-87.70039694312982
088XX S CARPENTER ST,"08800 S CARPENTER ST, Chicago, IL",41.73407497484966,-87.64969666971542
051XX S LOCKWOOD AVE,"05100 S LOCKWOOD AVE, Chicago, IL",41.800013549541234,-87.75520835209744
021XX N ELSTON AVE,"02100 N ELSTON AVE, Chicago, IL",41.91975237884476,-87.66986742521199
005XX W HARRISON ST,"00500 W HARRISON ST, Chicago, IL",41.8744827080516,-87.639824192481
084XX W BERWYN AVE,"08400 W BERWYN AVE, Chicago, IL",41.975255460470756,-87.83736252844942
105XX S WALLACE ST,"10500 S WALLACE ST, Chicago, IL",41.70326777566617,-87.63791546405865
056XX W NORTH AVE,"05600 W NORTH AVE, Chicago, IL",41.90943940817321,-87.76582362558487
037XX W GEORGE ST,"03700 W GEORGE ST, Chicago, IL",41.93372751154121,-87.7197915
002XX W WASHINGTON ST,"00200 W WASHINGTON ST, Chicago, IL",41.883330678015014,-87.63395080979006
023XX E 70TH ST,"02300 E 70TH ST, Chicago, IL",41.7681320491728,-87.56971681412325
023XX N MC VICKER AVE,"02300 N MC VICKER AVE, Chicago, IL",41.922270991250805,-87.77694700175962
062XX N LEONA AVE,"06200 N LEONA AVE, Chicago, IL",41.993082062178964,-87.75712722289211
030XX W LOGAN BLVD,"03000 W LOGAN BLVD, Chicago, IL",41.92870250432784,-87.7026047216227
058XX W HENDERSON ST,"05800 W HENDERSON ST, Chicago, IL",41.94128046047076,-87.77160041909515
079XX S NORMAL AVE,"07900 S NORMAL AVE, Chicago, IL",41.75068045107526,-87.63677765917271
036XX W 116TH ST,"03600 W 116TH ST, Chicago, IL",41.68230351154119,-87.71038127699232
052XX W KAMERLING AVE,"05200 W KAMERLING AVE, Chicago, IL",41.90503078314603,-87.75713278314603
005XX W JACKSON BLVD,"00500 W JACKSON BLVD, Chicago, IL",41.8781207509257,-87.63963325092568
131XX S MACKINAW AVE,"13100 S MACKINAW AVE, Chicago, IL",41.65625974039772,-87.54237481489169
010XX N LARRABEE ST,"01000 N LARRABEE ST, Chicago, IL",41.900455380450765,-87.64316180119064
009XX W NORTH AVE,"00900 W NORTH AVE, Chicago, IL",41.91094253406751,-87.65116351059432
014XX E 65TH ST,"01400 E 65TH ST, Chicago, IL",41.77701463026068,-87.59010095949053
050XX S Archer Ave,"05000 S Archer Ave, Chicago, IL",41.80210472329615,-87.72385614100632
043XX S UNION AVE,"04300 S UNION AVE, Chicago, IL",41.81594455536961,-87.6433168482023
019XX W FARWELL AVE,"01900 W FARWELL AVE, Chicago, IL",42.00648446436589,-87.6782645723065
007XX E 43RD ST,"00700 E 43RD ST, Chicago, IL",41.816807474897466,-87.60902433527612
012XX N MILWAUKEE AVE,"01200 N MILWAUKEE AVE, Chicago, IL",41.90334688838472,-87.66658924812045
095XX S BEVERLY AVE,"09500 S BEVERLY AVE, Chicago, IL",41.719890262739256,-87.66267317073586
018XX W WABANSIA AVE,"01800 W WABANSIA AVE, Chicago, IL",41.91239550043268,-87.67278041909516
039XX W 79TH ST,"03900 W 79TH ST, Chicago, IL",41.74963746768411,-87.72046102553523
057XX N ELSTON AVE,"05700 N ELSTON AVE, Chicago, IL",41.98496850711508,-87.76837931877756
079XX S ELLIS AVE,"07900 S ELLIS AVE, Chicago, IL",41.75125580136791,-87.60038548980211
051XX S HERMITAGE AVE,"05100 S HERMITAGE AVE, Chicago, IL",41.80120645158069,-87.66848915868793
035XX N LONG AVE,"03500 N LONG AVE, Chicago, IL",41.944363491257434,-87.76184888095088
018XX N LOTUS AVE,"01800 N LOTUS AVE, Chicago, IL",41.9131977485429,-87.7619194287031
075XX S MICHIGAN AVE,"07500 S MICHIGAN AVE, Chicago, IL",41.75822279490499,-87.62156350980096
029XX W BELDEN AVE,"02900 W BELDEN AVE, Chicago, IL",41.92329350432782,-87.70007169317329
0000X E GRAND AVE,"00000 E GRAND AVE, Chicago, IL",41.89190400000001,-87.61448830019452
021XX N MILWAUKEE AVE,"02100 N MILWAUKEE AVE, Chicago, IL",41.91941095585447,-87.69170676285405
005XX N HARDING AVE,"00500 N HARDING AVE, Chicago, IL",41.88992601722626,-87.72474168471322
024XX W ESTES AVE,"02400 W ESTES AVE, Chicago, IL",42.01051875552169,-87.69029103388324
030XX N HARLEM AVE,"03000 N HARLEM AVE, Chicago, IL",41.93456524006139,-87.80669193550906
033XX N CLARK ST,"03300 N CLARK ST, Chicago, IL",41.942143970569646,-87.65249637610344
006XX E 81ST ST,"00600 E 81ST ST, Chicago, IL",41.747621163077426,-87.60990648007927
051XX S ASHLAND AVE,"05100 S ASHLAND AVE, Chicago, IL",41.80116580099832,-87.66482029381363
004XX W 69TH ST,"00400 W 69TH ST, Chicago, IL",41.76907662081329,-87.63471000000001
018XX N WESTERN AVE,"01800 N WESTERN AVE, Chicago, IL",41.91420487898898,-87.68731886320595
048XX W GRACE ST,"04800 W GRACE ST, Chicago, IL",41.94981138980176,-87.74727144925079
017XX E 67TH ST,"01700 E 67TH ST, Chicago, IL",41.77342449268688,-87.58375725856028
061XX N Broadway,"06100 N Broadway, Chicago, IL",41.99280515684362,-87.66041854649653
028XX N KIMBALL AVE,"02800 N KIMBALL AVE, Chicago, IL",41.93204632992793,-87.71234837828894
083XX S CRANDON AVE,"08300 S CRANDON AVE, Chicago, IL",41.74435328250281,-87.56861598645081
064XX S YALE AVE,"06400 S YALE AVE, Chicago, IL",41.77873786372555,-87.63177520892766
028XX W DEVON AVE,"02800 W DEVON AVE, Chicago, IL",41.997593460470746,-87.69986077990652
056XX N BROADWAY,"05600 N BROADWAY, Chicago, IL",41.98395304524205,-87.66013096476992
056XX W DIVERSEY AVE,"05600 W DIVERSEY AVE, Chicago, IL",41.93135581470859,-87.76629031470858
033XX W OGDEN AVE,"03300 W OGDEN AVE, Chicago, IL",41.85715361506706,-87.70793090273519
016XX S CLARK ST,"01600 S CLARK ST, Chicago, IL",41.86004964006789,-87.63030785993213
008XX N MILWAUKEE AVE,"00800 N MILWAUKEE AVE, Chicago, IL",41.896485032460134,-87.65584792327876
0000X W KINZIE ST,"00000 W KINZIE ST, Chicago, IL",41.889105,-87.6377548000652
040XX N SHERIDAN RD,"04000 N SHERIDAN RD, Chicago, IL",41.95464303136362,-87.65457989205939
001XX E OAK ST,"00100 E OAK ST, Chicago, IL",41.9008764857764,-87.62569354343452
084XX S BALTIMORE AVE,"08400 S BALTIMORE AVE, Chicago, IL",41.74277765328789,-87.55261093065758
009XX E 67TH ST,"00900 E 67TH ST, Chicago, IL",41.77323462576143,-87.60325487423856
032XX W 64TH PL,"03200 W 64TH PL, Chicago, IL",41.7762847548778,-87.70316048641784
087XX S BALTIMORE AVE,"08700 S BALTIMORE AVE, Chicago, IL",41.73725713627445,-87.54870034488407
017XX W HENDERSON ST,"01700 W HENDERSON ST, Chicago, IL",41.94253447695143,-87.67127666932356
064XX S BISHOP ST,"06400 S BISHOP ST, Chicago, IL",41.77757713627446,-87.66054732656221
011XX N AVERS AVE,"01100 N AVERS AVE, Chicago, IL",41.90100224562872,-87.7226084031679
079XX S GREEN ST,"07900 S GREEN ST, Chicago, IL",41.750554399756425,-87.6453051066162
051XX S MICHIGAN AVE,"05100 S MICHIGAN AVE, Chicago, IL",41.80167888481736,-87.62269029770877
056XX S MARSHFIELD AVE,"05600 S MARSHFIELD AVE, Chicago, IL",41.79206582653356,-87.66581083377558
014XX E 86TH ST,"01400 E 86TH ST, Chicago, IL",41.7387291524334,-87.59022799056562
084XX S VINCENNES AVE,"08400 S VINCENNES AVE, Chicago, IL",41.741638406453504,-87.63815977955406
063XX W ADDISON ST,"06300 W ADDISON ST, Chicago, IL",41.945725486005955,-87.78398408381904
112XX S MARSHFIELD AVE,"11200 S MARSHFIELD AVE, Chicago, IL",41.690210544689506,-87.66158750907229
032XX N CICERO AVE,"03200 N CICERO AVE, Chicago, IL",41.93905513627445,-87.7469074287031
007XX S WABASH AVE,"00700 S WABASH AVE, Chicago, IL",41.87299454954123,-87.625996823244
004XX E 95TH ST,"00400 E 95TH ST, Chicago, IL",41.7219630115272,-87.61406543230402
071XX W ADDISON ST,"07100 W ADDISON ST, Chicago, IL",41.945412123164864,-87.8033809743841
028XX W CORTLAND ST,"02800 W CORTLAND ST, Chicago, IL",41.915731795971,-87.69723329597099
010XX W 32ND ST,"01000 W 32ND ST, Chicago, IL",41.83621670084012,-87.65116670084012
002XX E ERIE ST,"00200 E ERIE ST, Chicago, IL",41.89422276184146,-87.62266424491574
053XX S BISHOP ST,"05300 S BISHOP ST, Chicago, IL",41.79759224562872,-87.66107930102699
111XX S ASHLAND AVE,"11100 S ASHLAND AVE, Chicago, IL",41.69211401808497,-87.66183157553253
032XX N KEDZIE AVE,"03200 N KEDZIE AVE, Chicago, IL",41.90845429808414,-87.70696787431444
016XX N MASON AVE,"01600 N MASON AVE, Chicago, IL",41.909312348290555,-87.77398936072952
030XX W WALNUT ST,"03000 W WALNUT ST, Chicago, IL",41.885461486005966,-87.70147102553523
109XX S PEORIA ST,"10900 S PEORIA ST, Chicago, IL",41.6958029686364,-87.64494723552983
031XX N KEATING AVE,"03100 N KEATING AVE, Chicago, IL",41.93720924562871,-87.74561939205938
037XX S COTTAGE GROVE AVE,"03700 S COTTAGE GROVE AVE, Chicago, IL",41.82764391694227,-87.60886547806705
004XX E 111TH ST,"00400 E 111TH ST, Chicago, IL",41.69277246047074,-87.61304130544174
038XX N KENNETH AVE,"03800 N KENNETH AVE, Chicago, IL",41.950006407438394,-87.73949037041929
004XX W ALDINE AVE,"00400 W ALDINE AVE, Chicago, IL",41.94236999614202,-87.64002658447417
064XX S VERNON AVE,"06400 S VERNON AVE, Chicago, IL",41.77817941326677,-87.61439787763267
067XX S CONSTANCE AVE,"06700 S CONSTANCE AVE, Chicago, IL",41.77311271717929,-87.5801798127124
007XX N LONG AVE,"00700 N LONG AVE, Chicago, IL",41.89299372079412,-87.7606034322983
007XX N MILWAUKEE AVE,"00700 N MILWAUKEE AVE, Chicago, IL",41.89429236669617,-87.65253130559212
001XX W 118TH ST,"00100 W 118TH ST, Chicago, IL",41.67983946047074,-87.62533169608747
011XX N MASON AVE,"01100 N MASON AVE, Chicago, IL",41.90024879401522,-87.77412040153
080XX S PERRY AVE,"08000 S PERRY AVE, Chicago, IL",41.74892899417162,-87.62701782656221
028XX S KENNETH AVE,"02800 S KENNETH AVE, Chicago, IL",41.840288580904854,-87.73538840316789
007XX W COUCH PL,"00700 W COUCH PL, Chicago, IL",41.88516688334166,-87.64673511781803
057XX N GLENWOOD AVE,"05700 N GLENWOOD AVE, Chicago, IL",41.985539932717224,-87.66503317430687
020XX S LUMBER ST,"02000 S LUMBER ST, Chicago, IL",41.85567719240768,-87.6389680029318
049XX W DICKENS AVE,"04900 W DICKENS AVE, Chicago, IL",41.91878279962884,-87.74869079962882
009XX W FRY ST,"00900 W FRY ST, Chicago, IL",41.89744481259034,-87.65093916035357
050XX S DORCHESTER AVE,"05000 S DORCHESTER AVE, Chicago, IL",41.80393800000002,-87.59190739595452
008XX N CALIFORNIA AVE,"00800 N CALIFORNIA AVE, Chicago, IL",41.89575035957178,-87.69679085957178
029XX W 47TH ST,"02900 W 47TH ST, Chicago, IL",41.80829810220988,-87.69672972548975
004XX W 119TH ST,"00400 W 119TH ST, Chicago, IL",41.67798693356866,-87.63234358407725
057XX S CENTRAL AVE,"05700 S CENTRAL AVE, Chicago, IL",41.7889916149768,-87.76218174417338
068XX S PRAIRIE AVE,"06800 S PRAIRIE AVE, Chicago, IL",41.771001571957896,-87.61867775099121
055XX W GRAND AVE,"05500 W GRAND AVE, Chicago, IL",41.9183567273029,-87.76319496922116
010XX S ASHLAND AVE,"01000 S ASHLAND AVE, Chicago, IL",41.869187697135914,-87.66660305069682
